"city","latitude","longitude","region"
"corozo",3.61398,-76.38378,"valle del cauca"
"san luis",3.71,-76.32306,"valle del cauca"
"la estrella",4.13833,-75.99167,"valle del cauca"
"barrio la fortaleza",3.42292,-76.51484,"valle del cauca"
"la flora",3.48334,-76.52332,"valle del cauca"
"el establo",3.38111,-76.50917,"valle del cauca"
"san ignacio",4.07999,-76.43009,"valle del cauca"
"guacas",3.795,-76.33194,"valle del cauca"
"santa helena",4.43417,-76.05778,"valle del cauca"
"las cruces",3.88333,-76.15417,"valle del cauca"
"esperanza",3.64299,-76.38257,"valle del cauca"
"santa marta",4.09139,-75.98333,"valle del cauca"
"santa rosalia",3.66361,-76.38667,"valle del cauca"
"vado",4.04972,-76.35722,"valle del cauca"
"esmeraldo",3.97556,-76.12361,"valle del cauca"
"perales",3.91472,-75.89222,"valle del cauca"
"santo domingo",3.24324,-76.19439,"valle del cauca"
"san vicente",3.46736,-77.1913,"valle del cauca"
"isugú",4.40833,-76.10694,"valle del cauca"
"galicia",3.67843,-76.2748,"valle del cauca"
"el mangle",3.88139,-77.04571,"valle del cauca"
"casanare",3.55596,-76.42855,"valle del cauca"
"la inmaculada",3.88315,-77.0462,"valle del cauca"
"bazán",3.83301,-77.18189,"valle del cauca"
"el pijao",4.3,-75.85,"valle del cauca"
"casangal",3.59333,-76.34063,"valle del cauca"
"la cañada",4.5,-76.01667,"valle del cauca"
"la viga",3.31446,-76.53476,"valle del cauca"
"el vínculo",3.81944,-76.30611,"valle del cauca"
"ceilán",3.70076,-76.31184,"valle del cauca"
"chinche viejo",3.65,-76.08611,"valle del cauca"
"la zapata",3.52583,-76.20889,"valle del cauca"
"charca",3.75,-76.29722,"valle del cauca"
"madre vieja",4.02667,-76.30972,"valle del cauca"
"el retiro",4.18111,-75.92889,"valle del cauca"
"palmera",4.1,-76.21667,"valle del cauca"
"matadeguadua",4.43333,-76.1575,"valle del cauca"
"miramar",4.25,-75.9,"valle del cauca"
"municipal",3.87867,-77.031,"valle del cauca"
"valle bonito",3.77583,-76.01694,"valle del cauca"
"montañuela",4.33948,-76.23077,"valle del cauca"
"la estrella",3.26973,-76.61726,"valle del cauca"
"las juntas",3.23938,-77.10704,"valle del cauca"
"san lorenzo",3.75028,-76.34611,"valle del cauca"
"el viaducto",3.62111,-76.33778,"valle del cauca"
"tres esquinas",4.08956,-76.1732,"valle del cauca"
"san antonio",4.24778,-76.20889,"valle del cauca"
"hacienda pedro díaz",3.30466,-76.26684,"valle del cauca"
"la albania",3.52864,-76.1368,"valle del cauca"
"la campina",3.93944,-75.87278,"valle del cauca"
"la pradera",3.93194,-75.87444,"valle del cauca"
"la viga",3.31417,-76.53278,"valle del cauca"
"el jardín",4.37166,-75.90712,"valle del cauca"
"san carlos",4.05986,-76.26427,"valle del cauca"
"la morena",4.1,-75.93333,"valle del cauca"
"el jardín",3.83333,-76.48333,"valle del cauca"
"verdún",4.08333,-75.86917,"valle del cauca"
"la coqueta",4.20639,-75.93722,"valle del cauca"
"tamboral",4.17186,-76.19872,"valle del cauca"
"hacienda rioloro",3.87972,-75.93833,"valle del cauca"
"el jagual",4.13808,-76.27311,"valle del cauca"
"remolino",3.30901,-76.29463,"valle del cauca"
"la holanda",3.13889,-76.58806,"valle del cauca"
"la paz",3.53674,-76.58943,"valle del cauca"
"el cedral",3.80167,-76.37722,"valle del cauca"
"lituania",4.48333,-76.4,"valle del cauca"
"el porvenir",4.03056,-75.96861,"valle del cauca"
"villamaría",3.71485,-76.48813,"valle del cauca"
"el guavito",3.46667,-76.48333,"valle del cauca"
"la cornelia",4.43778,-76.0075,"valle del cauca"
"la esneda",3.75333,-76.30966,"valle del cauca"
"la esperanza",3.77028,-76.29889,"valle del cauca"
"el retiro",4.40686,-76.23432,"valle del cauca"
"la dorada",4.17861,-75.88472,"valle del cauca"
"palmichal",4.36667,-75.9,"valle del cauca"
"el retiro",3.45446,-76.1215,"valle del cauca"
"chirvital",3.7817,-76.317,"valle del cauca"
"juan xxiii",4.18028,-75.9625,"valle del cauca"
"cascajal",3.87232,-77.00315,"valle del cauca"
"matazarza",4.4925,-76.00333,"valle del cauca"
"tablones",3.60444,-76.19861,"valle del cauca"
"la argentina",3.90833,-75.89944,"valle del cauca"
"el verdal",4.06583,-75.89861,"valle del cauca"
"brisas del pance",3.32028,-76.52235,"valle del cauca"
"puerto frazadas",4.08333,-76,"valle del cauca"
"san antonio",3.29982,-76.52088,"valle del cauca"
"campamento",3.63806,-76.44583,"valle del cauca"
"abrego número dos",4.22467,-75.95162,"valle del cauca"
"la cabañita",4.01028,-75.83722,"valle del cauca"
"el vergel",4.55,-76.36667,"valle del cauca"
"la regina",3.37956,-76.32924,"valle del cauca"
"malagana",4.21056,-75.83306,"valle del cauca"
"el nogal",3.41667,-76.06667,"valle del cauca"
"la mortoria",3.95444,-75.83361,"valle del cauca"
"bellavista",3.87611,-75.92,"valle del cauca"
"la palmita",4.43333,-75.86667,"valle del cauca"
"la naranja",3.75952,-76.337,"valle del cauca"
"el alisal",3.46603,-76.36448,"valle del cauca"
"alto de páez",4.26667,-76.3,"valle del cauca"
"angosturas",3.9754,-76.18092,"valle del cauca"
"la palmeras",4.11944,-76.28833,"valle del cauca"
"la violeta",4.12192,-76.04622,"valle del cauca"
"la tribuna",4.37111,-76.23111,"valle del cauca"
"teserito",3.82833,-76.21778,"valle del cauca"
"el hobo",4.39222,-76.14639,"valle del cauca"
"el porvenir",3.50389,-76.33361,"valle del cauca"
"el porvenir",3.55417,-76.05417,"valle del cauca"
"guadualito",3.64528,-76.43222,"valle del cauca"
"tuluá",4.08466,-76.19536,"valle del cauca"
"la despensa",4.5,-76.15,"valle del cauca"
"santa elena",3.65757,-76.24597,"valle del cauca"
"las mercedes",4.19886,-76.03314,"valle del cauca"
"el retiro",3.84778,-75.97944,"valle del cauca"
"la cascada",4.21028,-76.07306,"valle del cauca"
"felidia",3.46883,-76.6293,"valle del cauca"
"buenaventura",3.8801,-77.03116,"valle del cauca"
"playa verde",4.68333,-75.78333,"valle del cauca"
"guayaquil",3.53278,-76.06667,"valle del cauca"
"eucarístico",3.88158,-77.0302,"valle del cauca"
"modelo",3.88495,-77.02846,"valle del cauca"
"primavera",4.35236,-76.26598,"valle del cauca"
"puentetierra",4.62826,-76.20317,"valle del cauca"
"cristales",4.2776,-76.35352,"valle del cauca"
"caseteja",3.99861,-75.89833,"valle del cauca"
"el tajo",3.51694,-76.48917,"valle del cauca"
"san rafael",3.82587,-76.30979,"valle del cauca"
"el puerto",4.11583,-76.27667,"valle del cauca"
"san gerardo",4.04611,-75.98472,"valle del cauca"
"la habana",3.88,-76.19417,"valle del cauca"
"calle larga",3.7352,-77.06138,"valle del cauca"
"puerto merizalde",3.25194,-77.41917,"valle del cauca"
"las brisas",4.76921,-76.15714,"valle del cauca"
"ladrilleros",3.65,-76.93333,"valle del cauca"
"santana",4.26302,-76.14818,"valle del cauca"
"el albíon",3.665,-76.30611,"valle del cauca"
"la morena",4.44667,-76.12222,"valle del cauca"
"santa clara",4.49194,-76.15222,"valle del cauca"
"la loma",4.11778,-75.89222,"valle del cauca"
"la marquesa",3.55376,-76.37337,"valle del cauca"
"independencia",3.88029,-77.0004,"valle del cauca"
"zabaletas",4.15833,-76.19778,"valle del cauca"
"alberto lleras",3.87517,-77.06336,"valle del cauca"
"monteloro",3.98036,-76.07359,"valle del cauca"
"el cocal",3.81417,-76.38083,"valle del cauca"
"santa cruz",3.88498,-77.04998,"valle del cauca"
"san fernando",3.70639,-76.33778,"valle del cauca"
"soledad",3.72763,-76.33241,"valle del cauca"
"triana",3.85771,-76.80504,"valle del cauca"
"las camelias",4.36575,-76.07422,"valle del cauca"
"el crocero",3.80222,-76.48861,"valle del cauca"
"dinamarca",4.71444,-75.79583,"valle del cauca"
"la guayacana",4.87238,-76.0189,"valle del cauca"
"cauca",4.71587,-76.0008,"valle del cauca"
"cajambre",3.44661,-77.1753,"valle del cauca"
"chococito",3.28714,-76.30178,"valle del cauca"
"caserío el alterón",3.14056,-76.54833,"valle del cauca"
"guabitas",3.774,-76.30137,"valle del cauca"
"el embarcadero",3.60667,-76.46361,"valle del cauca"
"iguates",3.58806,-76.65472,"valle del cauca"
"la estancia",3.57167,-76.47806,"valle del cauca"
"la ribera",3.73333,-76.5,"valle del cauca"
"tres esquinas",3.73682,-76.25592,"valle del cauca"
"guayabitos",3.84606,-76.3324,"valle del cauca"
"villa carmelo",3.37837,-76.61633,"valle del cauca"
"yumbo",3.58234,-76.49146,"valle del cauca"
"casablanca",3.31316,-76.54081,"valle del cauca"
"casa de zinc",4.22278,-75.89472,"valle del cauca"
"montecarlo",3.29628,-76.30682,"valle del cauca"
"versalles",3.46918,-76.5325,"valle del cauca"
"los piles",3.54944,-76.48222,"valle del cauca"
"la sequía",3.30458,-76.27939,"valle del cauca"
"naranjal",3.95074,-76.18546,"valle del cauca"
"el pital",4.22333,-76.23389,"valle del cauca"
"la albania",4.02083,-75.87389,"valle del cauca"
"piedechinche",3.62667,-76.22194,"valle del cauca"
"la medina",3.72167,-76.275,"valle del cauca"
"la virgen",3.6,-76.63333,"valle del cauca"
"el cairo",3.75044,-76.32389,"valle del cauca"
"sierra morena",3.95333,-75.87222,"valle del cauca"
"veneral",3.31848,-77.32895,"valle del cauca"
"la estrella",4.69028,-75.82361,"valle del cauca"
"versalles",4.57544,-76.19814,"valle del cauca"
"pance",3.32943,-76.63542,"valle del cauca"
"san fernando",4.33833,-76.1675,"valle del cauca"
"la bohemia",4.25967,-76.26246,"valle del cauca"
"román",3.77028,-76.57917,"valle del cauca"
"ingenio la manuelita",4.07083,-76.31722,"valle del cauca"
"balcones",3.69333,-76.03472,"valle del cauca"
"bolívar",3.41667,-76.13333,"valle del cauca"
"el pastico",3.20056,-77.38139,"valle del cauca"
"la emilia",3.73539,-76.24365,"valle del cauca"
"la carmine",4.13222,-76.3475,"valle del cauca"
"limones",4.08,-76.32778,"valle del cauca"
"guaimia",3.71861,-76.96306,"valle del cauca"
"la esperanza",3.81444,-76.34833,"valle del cauca"
"trapiche",3.62528,-76.31722,"valle del cauca"
"el palmar",3.60333,-76.64667,"valle del cauca"
"saloma",3.46682,-76.49984,"valle del cauca"
"porvenir",3.88152,-77.03395,"valle del cauca"
"san luis",3.88076,-77.03623,"valle del cauca"
"la zulia",4.12578,-76.44004,"valle del cauca"
"la esperanza",3.6725,-76.36917,"valle del cauca"
"la guardia",4.69293,-76.21557,"valle del cauca"
"colemacho",4.17789,-75.91019,"valle del cauca"
"puerto trazadas",4.05639,-75.99528,"valle del cauca"
"la arenosa",4.10917,-75.99361,"valle del cauca"
"san josé",3.85,-76.86667,"valle del cauca"
"puerto quintero",4.47333,-76.09083,"valle del cauca"
"campo alegre",3.81205,-77.03842,"valle del cauca"
"la maría",4.16306,-76.20083,"valle del cauca"
"limar",4.11667,-76.23333,"valle del cauca"
"el silencio",4.21167,-75.83833,"valle del cauca"
"palestina",4.1,-76.08333,"valle del cauca"
"la merced",3.66683,-76.32159,"valle del cauca"
"campo hermoso",3.80967,-77.03297,"valle del cauca"
"la mina",3.96833,-75.87556,"valle del cauca"
"la marquesa",3.70334,-76.27749,"valle del cauca"
"el salado",3.75389,-75.67222,"valle del cauca"
"la maría",3.99069,-76.37897,"valle del cauca"
"el silencio",4.3925,-76.19222,"valle del cauca"
"santa inés",3.62556,-76.53639,"valle del cauca"
"el berraejel",3.60917,-76.48944,"valle del cauca"
"calimita",3.91667,-76.5,"valle del cauca"
"el bosque",4.04833,-75.86611,"valle del cauca"
"málaga",3.975,-76.32639,"valle del cauca"
"la candelaria",4.4853,-76.09071,"valle del cauca"
"las brisas",4.37417,-76.24528,"valle del cauca"
"guaguyá",3.64861,-76.41583,"valle del cauca"
"la moneda",4.2628,-75.95275,"valle del cauca"
"las pavas",3.99139,-75.85833,"valle del cauca"
"el piñal",3.68861,-76.65833,"valle del cauca"
"miravalles",4.51833,-75.91833,"valle del cauca"
"balcones",3.835,-75.97722,"valle del cauca"
"monte hermoso",4.35,-76.36667,"valle del cauca"
"buenos aires",3.88205,-77.0415,"valle del cauca"
"la esmeralda",3.7675,-76.2425,"valle del cauca"
"el rocío",4.14917,-75.94111,"valle del cauca"
"la esperanza",3.74156,-76.28408,"valle del cauca"
"el reflejo",3.8937,-75.97539,"valle del cauca"
"el danubio",4.07,-75.965,"valle del cauca"
"la camelia",4.05691,-76.46707,"valle del cauca"
"el diamante",4.16361,-75.88528,"valle del cauca"
"el topacio",4.20389,-75.88611,"valle del cauca"
"el encanto",3.85917,-75.935,"valle del cauca"
"guayabal",3.54694,-76.26583,"valle del cauca"
"yumbillo",3.59472,-76.53361,"valle del cauca"
"tres esquinas",4.12157,-76.22941,"valle del cauca"
"san antonio",4.21694,-75.94083,"valle del cauca"
"guayabal",4.01141,-76.23224,"valle del cauca"
"la meseta",3.82244,-77.03865,"valle del cauca"
"la muerte",4.5,-77.31667,"valle del cauca"
"calamar",4.15111,-75.89639,"valle del cauca"
"el recuerdo",4.43639,-76.20389,"valle del cauca"
"santa rita",4.445,-76.14,"valle del cauca"
"san francisco de naya",3.13824,-77.28535,"valle del cauca"
"la magdalena",3.7975,-76.22361,"valle del cauca"
"la cartufa",3.5922,-76.47884,"valle del cauca"
"la bolsa",3.8725,-76.36528,"valle del cauca"
"el tiber",4.04583,-76.30778,"valle del cauca"
"el palmar",3.83583,-76.3275,"valle del cauca"
"primavera",3.90778,-75.92833,"valle del cauca"
"santa lucía",3.7425,-75.66917,"valle del cauca"
"génova",3.67028,-76.38472,"valle del cauca"
"galpones san josé",3.98426,-76.24713,"valle del cauca"
"la granja",3.39975,-76.23816,"valle del cauca"
"la cristalina",3.65806,-76.15722,"valle del cauca"
"punta del este",3.88402,-77.05198,"valle del cauca"
"hato viejo",4.20356,-76.24069,"valle del cauca"
"el pomo",3.5125,-76.18917,"valle del cauca"
"guasimal",3.62986,-76.41789,"valle del cauca"
"la rivera",4.31392,-75.81682,"valle del cauca"
"el cóndor",3.69917,-76.15528,"valle del cauca"
"la cumbre",3.7225,-76.02083,"valle del cauca"
"la playita",3.85392,-77.08708,"valle del cauca"
"san miguel",3.645,-76.37417,"valle del cauca"
"cajamarca",4.48217,-76.21466,"valle del cauca"
"anchicaya",3.61861,-76.91333,"valle del cauca"
"el picacho",4.05,-76.14667,"valle del cauca"
"guabas",3.75994,-76.36636,"valle del cauca"
"guabito",4.08333,-76.23333,"valle del cauca"
"rozo",3.61991,-76.39012,"valle del cauca"
"la rivera",3.29853,-76.16178,"valle del cauca"
"la cumbre",3.28697,-76.1759,"valle del cauca"
"jardín",3.88516,-77.03085,"valle del cauca"
"montenegro",4.41639,-76.04083,"valle del cauca"
"coronado",3.55722,-76.31278,"valle del cauca"
"alegrías",4.08333,-75.85,"valle del cauca"
"buenos aires",3.93111,-76.17417,"valle del cauca"
"la selva",3.91694,-75.89639,"valle del cauca"
"el palmar",4.4025,-76.10917,"valle del cauca"
"el porvenir",4.1625,-76.03278,"valle del cauca"
"el pajar",3.68333,-76.66667,"valle del cauca"
"ayacucho",3.48752,-76.18772,"valle del cauca"
"el encanto",3.2928,-76.35165,"valle del cauca"
"piedra de moler",4.71056,-75.86,"valle del cauca"
"dos cabas",3.50515,-76.43748,"valle del cauca"
"cominales",4.2275,-75.92694,"valle del cauca"
"barragán",4.03417,-75.88583,"valle del cauca"
"potrerillo",4.1,-76.1,"valle del cauca"
"la hamaca",3.27868,-76.15527,"valle del cauca"
"el amoral",3.6775,-76.45889,"valle del cauca"
"el paraíso",3.58361,-76.0725,"valle del cauca"
"el edén",4.02417,-75.8675,"valle del cauca"
"santander",3.8751,-76.99477,"valle del cauca"
"el guineo",4.06667,-77.05,"valle del cauca"
"la cabaña",4.10611,-75.8875,"valle del cauca"
"vernaza",4.31667,-76.38333,"valle del cauca"
"san carlos",3.71361,-76.36389,"valle del cauca"
"vijes",3.69934,-76.4423,"valle del cauca"
"jordán",3.51667,-76.66667,"valle del cauca"
"la diana",3.32318,-76.18029,"valle del cauca"
"dosquebradas",4.30709,-76.3761,"valle del cauca"
"el pedregal",3.88472,-75.94528,"valle del cauca"
"guabitas",3.765,-76.30333,"valle del cauca"
"la floresta",3.92583,-75.90111,"valle del cauca"
"la carmela",4.05611,-76.34167,"valle del cauca"
"cascajal",3.31798,-76.51121,"valle del cauca"
"quebradagrande",4.55428,-76.16254,"valle del cauca"
"fenicia",4.08248,-76.3669,"valle del cauca"
"catre",4.38333,-76.41667,"valle del cauca"
"machado",3.52036,-76.66816,"valle del cauca"
"sena",3.87968,-77.04177,"valle del cauca"
"ranco largo",3.93333,-75.84333,"valle del cauca"
"balkanes",4.51667,-76.36667,"valle del cauca"
"alejandría",3.86384,-75.98271,"valle del cauca"
"comnal",3.99722,-76.07639,"valle del cauca"
"el pensil",3.92333,-75.89889,"valle del cauca"
"pueblo nuevo",3.97776,-76.23731,"valle del cauca"
"hacienda bélgica",3.29962,-76.27536,"valle del cauca"
"rosario",4.00583,-76.08417,"valle del cauca"
"purnio",4.26667,-75.96667,"valle del cauca"
"santa ana",3.81528,-76.3075,"valle del cauca"
"el queremal",3.52252,-76.70945,"valle del cauca"
"la mansión",3.68722,-76.29167,"valle del cauca"
"la grecia",4.66472,-75.88,"valle del cauca"
"hacienda cristalina",3.71667,-75.88333,"valle del cauca"
"hacienda palacé",3.28776,-76.2805,"valle del cauca"
"la floresta",4.20139,-75.93944,"valle del cauca"
"la cuchilla",4.65639,-75.71361,"valle del cauca"
"el paraíso",3.99694,-76.0875,"valle del cauca"
"monseratte",4.07417,-75.92778,"valle del cauca"
"pinares",4.65385,-76.27261,"valle del cauca"
"las brumas",4.15917,-75.94083,"valle del cauca"
"la morena",4.1016,-76.06684,"valle del cauca"
"el jardín",3.74611,-76.17806,"valle del cauca"
"la isla",4.26667,-75.93333,"valle del cauca"
"quebrada sterpe",3.14222,-77.26778,"valle del cauca"
"tarfán",4.08333,-76.21667,"valle del cauca"
"las cruces",3.8825,-77.15363,"valle del cauca"
"san luis",4.55808,-76.08472,"valle del cauca"
"montañitas",3.68464,-76.53086,"valle del cauca"
"la carbonera",3.9257,-77.08883,"valle del cauca"
"rincón santo",4.11056,-75.86083,"valle del cauca"
"el embrujo",3.83616,-77.21712,"valle del cauca"
"la dolores",3.50417,-76.47789,"valle del cauca"
"amaime",3.60652,-76.27507,"valle del cauca"
"puerto vélez",3.23333,-76.63333,"valle del cauca"
"el retiro",4.09323,-75.88467,"valle del cauca"
"cuchos",3.99278,-75.88583,"valle del cauca"
"santa fe",3.88318,-77.04103,"valle del cauca"
"guayabito",3.82417,-76.34278,"valle del cauca"
"normandía",4.07,-75.95139,"valle del cauca"
"el abrujal",3.58938,-76.37847,"valle del cauca"
"rubiela",4.65444,-75.72028,"valle del cauca"
"hato lejos",3.64355,-76.0302,"valle del cauca"
"gaitán",3.88064,-77.03221,"valle del cauca"
"la chorrera",3.21551,-76.49386,"valle del cauca"
"san josé del hato",3.56917,-76.29139,"valle del cauca"
"la elvira",3.51788,-76.60456,"valle del cauca"
"el libano",4.03583,-76.20833,"valle del cauca"
"campamento manuelita",3.59473,-76.25022,"valle del cauca"
"caicedonia",4.3324,-75.82665,"valle del cauca"
"dunquerque",3.7659,-76.3689,"valle del cauca"
"cristalina",4.09028,-75.87472,"valle del cauca"
"la parcela",4.02278,-75.88833,"valle del cauca"
"manzanillo",4.31338,-75.9256,"valle del cauca"
"quebradanueva",4.37208,-75.95,"valle del cauca"
"la laguna",4.17472,-75.94611,"valle del cauca"
"hatillo",4.66667,-76.03333,"valle del cauca"
"naya",3.21667,-77.36667,"valle del cauca"
"san juanito",3.9,-76.31667,"valle del cauca"
"sabanazo",4.38333,-75.9,"valle del cauca"
"grancolombiana",3.87527,-77.00638,"valle del cauca"
"wiza",3.81639,-76.32333,"valle del cauca"
"ladrilleros",3.9375,-76.36667,"valle del cauca"
"versalles",4.30003,-76.30293,"valle del cauca"
"el pailón",3.8675,-76.99323,"valle del cauca"
"la argelia",4.09806,-75.94139,"valle del cauca"
"llanobajo",3.69861,-76.95694,"valle del cauca"
"la aldea",3.56972,-76.43722,"valle del cauca"
"punta de soldado",3.76944,-76.17083,"valle del cauca"
"chabirrú",3.17555,-77.37607,"valle del cauca"
"la chorrea",4.05306,-75.90556,"valle del cauca"
"la linda",3.95028,-75.90222,"valle del cauca"
"rucio",3.75,-76.71667,"valle del cauca"
"la loma",3.91018,-77.09238,"valle del cauca"
"puerto alegre",4.16722,-75.85889,"valle del cauca"
"la rivera",4.20528,-75.90083,"valle del cauca"
"cascajal",3.56889,-76.31694,"valle del cauca"
